sha256,filesize,File Type,File Class,datetime,alienvault_adversary,Campaign_Tag,tags,Comment,Report link,Normalized_Tag,Alias
49724ee7a6baf421ac5a2a3c93d32e796e2a33d7d75bbfc02239fc9f4e3a41e0,947948,Microsoft Word 2007+,OOXML,5/7/20 5:18,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['******_pms.docx', 'DeathNote', 'Lazarus', 'Lazarus Group', 'Macros', 'Manuscrypt', 'NukeSped', 'OSINT', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'adversary', 'appdata', 'april', 'apt', 'attack', 'back', 'backdoor', 'blindingcan', 'clicker', 'code', 'concept', 'contact', 'copperhedge', 'cve-2017-0199', 'date', 'deathnote', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'gopuram', 'guid', 'hidden cobra', 'implant', 'installer', 'june', 'kimsuky', 'konni', 'korean', 'lazarus', 'lazarus group', 'life', 'loader', 'macros', 'malicious', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'microsoft word', 'mimikatz', 'min read', 'mozilla', 'nukesped', 'office', 'pdf file', 'phase', 'podcast', 'programdata', 'roaming mantis', 'service', 'south korea', 'sqlite', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'tips', 'trojan', 'trojanized pdf', 'ttps', 'ultimate', 'ultravnc viewer', 'unknown', 'virustotal', 'windows', 'winrar', '이재춘국장']","Operation North Star, Operation Death Note",https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-north-star-a-job-offer-thats-too-good-to-be-true//,Lazarus,
4a08c391f91cc72de7a78b5fd5e7f74adfecd77075e191685311fa598e07d806,,,,set(),['Hidden Cobra'],Gamaredon,"['adversary', 'april', 'attack', 'back', 'clicker', 'code', 'contact', 'cve-2017-0199', 'date', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'guid', 'hidden cobra', 'implant', 'kimsuky', 'konni', 'korean', 'lazarus', 'life', 'mcafee', 'mcafee atr', 'microsoft word', 'min read', 'mozilla', 'office', 'phase', 'podcast', 'service', 'sqlite', 'stealer', 'strong', 'target', 'team', 'tips', 'ttps', 'ultimate', 'unknown']",,,Gamaredon,
4ac3836414a384aee4c68e60eca54a848c8727a9e548de2b7ab76ecbd520107a,1741312,"PE32 executable (GUI) Intel 80386, for MS Windows",PEXE,7/14/21 10:48,"['Insikt', 'TAG-16', 'Tag-16 Chinese Nation state']",C0007,"['APT40', 'CobaltStrike', 'FunnyDream', 'PCShare', 'RedFoxtrot', 'ShadowPad', 'TAG-16', 'TAG-33', 'Trochilus', 'analysis', 'april', 'apt40', 'china', 'chinoxy', 'cobalt strike', 'cyber threat', 'funnydream', 'future', 'indonesia', 'insikt', 'insikt group', 'june', 'laos', 'naikon', 'newcore', 'newcore rat', 'recorded future', 'redalpha', 'reddelta', 'redfoxtrot', 'royal road', 'royalroad', 'rtf sample', 'shadowpad', 'smanager', 'south china', 'southeast asia', 'tag16', 'threat activity', 'twitter']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://go.recordedfuture.com/hubfs/reports/cta-2021-1208.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
4d7ac076c4955f745b17bab9ab5b61aa14832b689b3a9e852fbd77938d23bf99,1727312,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,8/7/20 2:14,"['Hidden Cobra', 'Lazarus']",C0022,"['DeathNote', 'Lazarus', 'Lazarus Group', 'Macros', 'Manuscrypt', 'NukeSped', 'OSINT', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'adversary', 'appdata', 'april', 'apt', 'attack', 'back', 'backdoor', 'blindingcan', 'clicker', 'code', 'concept', 'contact', 'copperhedge', 'cve-2017-0199', 'date', 'deathnote', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'gopuram', 'guid', 'hidden cobra', 'implant', 'installer', 'june', 'kimsuky', 'konni', 'korean', 'lazarus', 'lazarus group', 'life', 'loader', 'macros', 'malicious', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'microsoft word', 'mimikatz', 'min read', 'mozilla', 'nukesped', 'office', 'pdf file', 'phase', 'podcast', 'programdata', 'roaming mantis', 'service', 'south korea', 'sqlite', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'tips', 'trojan', 'trojanized pdf', 'ttps', 'ultimate', 'ultravnc viewer', 'unknown', 'virustotal', 'windows', 'winrar']","2019 Campaign, Operation North Star",https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-north-star-a-job-offer-thats-too-good-to-be-true/,Lazarus,
502402f8568359645d50f1d6e58ab927f05702f6220b60767897b3912b761b99,,,,set(),[],C0025,"['BlackEnergy', 'Endowerpo', 'Endowerpo.A', 'Industroyer', 'Russia', 'Ukraine']",Primary Backdoor,,Sandworm,"Quedagh, VOODOO BEAR, TEMP.Noble, IRON VIKING, G0034, ELECTRUM, TeleBots, IRIDIUM, Blue Echidna, FROZENBARENTS"
56dabf1ddd5c9a93a6f35dd7f210367baee545296838d321dfea6ee49575c9af,10786816,ISO 9660 CD-ROM filesystem data 'BAE_HPC_SE',,8/13/20 23:31,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","First Infection Vector, Operation Dream Job",https://www.clearskysec.com/wp-content/uploads/2020/08/Dream-Job-Campaign.pdf,Lazarus,
5b8467a9a89d83d721d28fb45fbe0ce53a9ee284b7aad93bff178ed6ea26247a,54272,"PE32 executable (GUI) Intel 80386, for MS Windows",PEXE,8/3/20 12:16,['Dukes'],C0023,"['Dukes', 'added iocs', 'code issues', 'dukes', 'fatduke', 'ghost', 'github', 'latest commit', 'less', 'liteduke', 'mfaou', 'miniduke', 'operation ghost', 'polyglotduke', 'pull', 'regduke loader', 'search sign', 'sign', 'skip', 'welivesecurity']",FatDuke Loader,https://www.welivesecurity.com/wp-content/uploads/2019/10/ESET_Operation_Ghost_Dukes.pdf,APT29,
5e90afbdfb63110fa3c9cdd79ef474852996a895a6bad66a663e2ccc51dd339b,173568,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,11/17/20 18:53,['China APT'],C0007,"['China APT', 'Chinoxy RAT', 'FunnyDream RAT', 'PcShare RAT']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://www.bitdefender.com/files/News/CaseStudies/study/379/Bitdefender-Whitepaper-Chinese-APT.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
6057b19975818ff4487ee62d5341834c53ab80a507949a52422ab37c7c46b7a1,278992,"PE32 executable (GUI) Intel 80386 (stripped to external PDB), for MS Windows",PEXE,1/10/21 13:15,['Dukes'],C0023,"['Dukes', 'added iocs', 'code issues', 'dukes', 'fatduke', 'ghost', 'github', 'latest commit', 'liteduke', 'md5 hash', 'mfaou', 'miniduke', 'operation ghost', 'polyglotduke', 'pull', 'regduke loader', 'search sign', 'sha1 hash', 'sha256 hash', 'sign', 'skip', 'welivesecurity']",,https://www.welivesecurity.com/wp-content/uploads/2019/10/ESET_Operation_Ghost_Dukes.pdff,APT29,
60eee55b6ec18d81db6258277951e69cff31d518d821c566802d1408dd64f898,45056,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,3/2/18 15:32,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
631c62e067667a02da63a97aeeb556bece8394deee59e62b48f63baecf4cf613,162816,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,4/27/20 18:46,['China APT'],C0007,"['China APT', 'Chinoxy RAT', 'FunnyDream RAT', 'PcShare RAT']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://www.bitdefender.com/files/News/CaseStudies/study/379/Bitdefender-Whitepaper-Chinese-APT.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
63e8488de30c9b615c76d4e568f0a1b738fcad665e58571c299d8e9d7752a637,109056,"PE32 executable (GUI) Intel 80386, for MS Windows",PEXE,11/17/20 18:53,['China APT'],C0007,"['China APT', 'Chinoxy RAT', 'FunnyDream RAT', 'PcShare RAT']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://www.bitdefender.com/files/News/CaseStudies/study/379/Bitdefender-Whitepaper-Chinese-APT.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
6543180ba4e195b4f80399aae593eb7554588b61e651fce81b91fefa56baec30,2322944,"PE32+ executable (GUI) x86-64, for MS Windows",PEXE,10/2/21 20:41,"['Insikt', 'TAG-16', 'Tag-16 Chinese Nation state']",C0007,"['APT40', 'CobaltStrike', 'FunnyDream', 'PCShare', 'RedFoxtrot', 'ShadowPad', 'TAG-16', 'TAG-33', 'Trochilus', 'analysis', 'april', 'apt40', 'china', 'chinoxy', 'cobalt strike', 'cyber threat', 'funnydream', 'future', 'indonesia', 'insikt', 'insikt group', 'june', 'laos', 'naikon', 'newcore', 'newcore rat', 'recorded future', 'redalpha', 'reddelta', 'redfoxtrot', 'royal road', 'royalroad', 'rtf sample', 'shadowpad', 'smanager', 'south china', 'southeast asia', 'tag16', 'threat activity', 'twitter']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://go.recordedfuture.com/hubfs/reports/cta-2021-1208.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
66b1132a0173910b01ee3a15ef4e69583bbf2f7f1e4462c99efbe1b9ab5bf808,,,,set(),[],C0024,[],AES Key,https://www.crowdstrike.com/blog/observations-from-the-stellarparticle-campaign/,NotAPT,
66e5371c3da7dc9a80fb4c0fabfa23a30d82650c434eec86a95b6e239eccab88,3014253,Microsoft Word 2007+,OOXML,5/7/20 5:16,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['******_pms.docx', 'DeathNote', 'Lazarus', 'Lazarus Group', 'Macros', 'Manuscrypt', 'NukeSped', 'OSINT', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'adversary', 'appdata', 'april', 'apt', 'attack', 'back', 'backdoor', 'blindingcan', 'clicker', 'code', 'concept', 'contact', 'copperhedge', 'cve-2017-0199', 'date', 'deathnote', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'gopuram', 'guid', 'hidden cobra', 'implant', 'installer', 'june', 'kimsuky', 'konni', 'korean', 'lazarus', 'lazarus group', 'life', 'loader', 'macros', 'malicious', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'microsoft word', 'mimikatz', 'min read', 'mozilla', 'nukesped', 'office', 'pdf file', 'phase', 'podcast', 'programdata', 'roaming mantis', 'service', 'south korea', 'sqlite', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'tips', 'trojan', 'trojanized pdf', 'ttps', 'ultimate', 'ultravnc viewer', 'unknown', 'virustotal', 'windows', 'winrar', '이재춘국장']","Operation North Star, Operation Death Note",,Lazarus,
670002bceaf387608a27827a95854b0a33ecad5c83255f03b98bfe18fe5e9768,168448,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,1/17/18 7:53,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
6972ba198ed0d30de9f66be5777ecdba2d657078f138325ee6db225c20b29e6e,34317,ASCII text,,5/7/19 12:54,['APT20'],C0014,"['APT20', 'Backdoor', 'CN_APT', 'Operation Wocao', 'Webshell', 'china']", C# code of the XServer backdoor,https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/r2j8hGaMCSHM/v0,APT20,
6a3446b8a47f0ab4f536015218b22653fff8b18c595fbc5b0c09d857eba7c7a1,184848,Microsoft Word 2007+,OOXML,5/15/20 2:00,"['HIDDEN COBRA', 'Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['******_pms.docx', 'BLINDINGCAN', 'Backdoor', 'CISA', 'DBLL Dropper', 'DPRK', 'DRATzarus', 'DeathNote', 'HIDDEN COBRA', 'Implant', 'Lazarus', 'Lazarus Group', 'Loader', 'Macros', 'Manuscrypt', 'North Korea', 'NukeSped', 'OSINT', 'Operation Dream Job', 'OperationDreamJob', 'Phishing', 'RAT', 'Responder', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'ThreatNeedle', 'accept', 'adversary', 'agency attack', 'appdata', 'april', 'apt', 'apts', 'arguepatch', 'attack', 'august', 'avemariarat', 'back', 'backdoor', 'base64', 'bhq', 'bitrat', 'black basta', 'blindingcan', 'c server', 'caddywiper', 'cain', 'cisa', 'clicker', 'cobalt', 'cobalt strike', 'cobaltstrike', 'code', 'concept', 'connectedfrom', 'connectedto', 'contact', 'copperhedge', 'cyber warfare', 'cyberespionage', 'cybersecurity', 'date', 'deathnote', 'defense', 'description', 'details name', 'dll implant', 'dlls', 'dotm', 'emotet', 'entropy', 'evilclippy', 'execution', 'exploit', 'filehashsha256', 'form', 'gamaredon', 'gopuram', 'graphsteel', 'grimplant', 'gt', 'guidance unit', 'hashes', 'hidden cobra', 'high', 'iconcache.db', 'implant', 'industroyer2', 'information', 'infostealer', 'initial', 'installer', 'internal', 'invisimole', 'iocs', 'june', 'kimsuky', 'known malicious', 'konni', 'korean', 'lazarus', 'lazarus group', 'life', 'loader', 'local', 'macros', 'mailbox', 'malicious', 'malware', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'medium', 'mexico', 'microbackdoor', 'mimikatz', 'min read', 'mozilla', 'north korea', 'nukesped', 'pcaudit.sys', 'pdf file', 'persistence', 'phase', 'phishing', 'podcast', 'powershell', 'programdata', 'qakbot', 'quasar', 'raas', 'ransomware', 'remote access', 'resolvedto', 'restrict', 'revisar correo', 'roaming mantis', 'service', 'sha512', 'size', 'south korea', 'spiga', 'stage rat c2', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'threat ip', 'tips', 'tools', 'trickbot', 'trojan', 'trojanized pdf', 'true filemd5', 'true filesha1', 'true filesha256', 'ttps', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'ultimasms', 'ultimate', 'ultravnc viewer', 'unc1151', 'unknown', 'urls https', 'vector', 'vectors c', 'virus total', 'virustotal', 'white', 'windows', 'winrar', 'zimbra', '© all', '이재춘국장']","Third Infection Method, Operation Dream Job",,Lazarus,
6d707e647427f1ff4a7a9420188a8831f433ad8c5325dc8b8cc6fc5e7f1f6f47,10752,"PE32 executable (GUI) Intel 80386, for MS Windows",PEXE,6/13/17 12:25,"['BlackEnergy, CRASHOVERRIDE, INDUSTROYER', 'Electrum', 'Havex']",C0025,"['BlackEnergy', 'BlackEnergy, CRASHOVERRIDE, INDUSTROYER', 'CrashOverride', 'Endowerpo', 'Endowerpo.A', 'ICS', 'Industrial Control Systems', 'Industroyer', 'Russia', 'Ukraine', 'VertekMTI', 'code issues', 'github', 'history files', 'industroyer', 'latest commit', 'pull', 'search sign', 'sign', 'skip', 'type name', 'vsoc']",,,Sandworm,"Quedagh, VOODOO BEAR, TEMP.Noble, IRON VIKING, G0034, ELECTRUM, TeleBots, IRIDIUM, Blue Echidna, FROZENBARENTS"
6d726ae18ac70927a0424b7b3761bfb6241828a92b0efdebb74315549a82fe9d,6751488,Microsoft Word 2007+,OOXML,7/23/20 9:24,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","Third Infection Method, Operation Dream Job",https://www.clearskysec.com/wp-content/uploads/2020/08/Dream-Job-Campaign.pdff,Lazarus,
6f7f142089b1d2e48880f59362c7c50e5d193166bdd5e4b27318133e8fe27b2c,131072,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,1/6/19 4:06,"['China APT', 'Panda']",C0007,"['China APT', 'Chinoxy RAT', 'FunnyDream RAT', 'PcShare RAT', 'PivNoxy', 'Puppeteer', 'RTF', 'a!tr', 'april', 'attack', 'august', 'capture', 'chinoxy', 'dll search', 'equation', 'execution', 'exploit', 'fortiguard labs', 'fortiguards labs', 'impact', 'june', 'malicious document', 'malware analysis', 'mexico', 'newer chinoxy', 'nightscout', 'noxplayer', 'order hijacking', 'panda', 'phishing', 'pivnoxy', 'poison ivy', 'poisonivy', 'remote access', 'royal road', 'sha2', 'smanager', 'south asia', 'threat analysis', 'threat research', 'ukraine', 'virustotal']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://www.bitdefender.com/files/News/CaseStudies/study/379/Bitdefender-Whitepaper-Chinese-APT.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
70f45a7bbddda140695b953254650486733d8039c63e4eaeb454c1189a97989b,1932288,"PE32+ executable (DLL) (GUI) x86-64, for MS Windows",PEXE,7/16/20 14:37,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']",Operation Dream Job,https://www.clearskysec.com/wp-content/uploads/2020/08/Dream-Job-Campaign.pdf,Lazarus,
70f66e3131cfbda4d2b82ce9325fed79e1b3c7186bdbb5478f8cbd49b965a120,985557,Microsoft Word 2007+,OOXML,6/9/20 3:07,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['******_pms.docx', 'DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'adversary', 'april', 'apts', 'attack', 'back', 'clicker', 'cobalt strike', 'code', 'contact', 'cve-2017-0199', 'date', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'guid', 'hidden cobra', 'iconcache.db', 'implant', 'information', 'initial', 'invisimole', 'kimsuky', 'konni', 'korean', 'lazarus', 'life', 'mailbox', 'mcafee', 'mcafee atr', 'microbackdoor', 'microsoft word', 'min read', 'mozilla', 'office', 'pcaudit.sys', 'phase', 'podcast', 'service', 'sqlite', 'stage rat c2', 'stealer', 'strong', 'target', 'team', 'tips', 'ttps', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'ultimate', 'unc1151', 'unknown', 'vector', 'virus total', 'white', '© all', '이재춘국장']","Third Infection Method, Operation Dream Job",https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-north-star-a-job-offer-thats-too-good-to-be-true/,Lazarus,
75ac4478c1729d1b5434724cf0c2bd53cc5940d251a4ca07b17c239c8f62da8d,19968,"PE32 executable (console) Intel 80386, for MS Windows",PEXE,12/19/19 13:10,['APT20'],C0014,"['APT20', 'Backdoor', 'CN_APT', 'Operation Wocao', 'Webshell', 'china']",Hashes for the old version of the CheckAdmin tool,https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/r2j8hGaMCSHM/v0,APT20,
7907dd95c1d36cf3dc842a1bd804f0db511a0f68f4b3d382c23a3c974a383cad,136704,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,11/10/17 21:44,"['BlackEnergy, CRASHOVERRIDE, INDUSTROYER', 'Electrum', 'Havex']",C0025,"['BlackEnergy', 'BlackEnergy, CRASHOVERRIDE, INDUSTROYER', 'CrashOverride', 'Endowerpo', 'Endowerpo.A', 'ICS', 'Industrial Control Systems', 'Industroyer', 'Russia', 'Ukraine', 'VertekMTI', 'code issues', 'github', 'history files', 'industroyer', 'latest commit', 'pull', 'search sign', 'sign', 'skip', 'type name', 'vsoc']",,,Sandworm,"Quedagh, VOODOO BEAR, TEMP.Noble, IRON VIKING, G0034, ELECTRUM, TeleBots, IRIDIUM, Blue Echidna, FROZENBARENTS"
7933716892e0d6053057f5f2df0ccadf5b06dc739fea79ee533dd0cec98ca971,521660,Microsoft Word 2007+,OOXML,5/27/20 3:47,"['HIDDEN COBRA', 'Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['******_pms.docx', 'BLINDINGCAN', 'Boeing', 'CISA', 'DeathNote', 'HIDDEN COBRA', 'Lazarus', 'Lazarus Group', 'Macros', 'Manuscrypt', 'North Korea', 'NukeSped', 'OSINT', 'RAT', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'University of Washington', 'accept', 'adversary', 'agency attack', 'appdata', 'april', 'apt', 'attack', 'august', 'back', 'backdoor', 'base64', 'bhq', 'blindingcan', 'c server', 'cisa', 'clicker', 'code', 'concept', 'connectedfrom', 'connectedto', 'contact', 'copperhedge', 'cve-2017-0199', 'cyber warfare', 'cybersecurity', 'date', 'deathnote', 'defense', 'description', 'details name', 'dll implant', 'dlls', 'dotm', 'entropy', 'evilclippy', 'exploit', 'form', 'gamaredon', 'gopuram', 'gt', 'guid', 'guidance unit', 'hashes', 'hidden cobra', 'implant', 'installer', 'internal', 'june', 'kimsuky', 'konni', 'korean', 'lazarus', 'lazarus group', 'life', 'loader', 'local', 'macros', 'malicious', 'malware', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'microsoft word', 'mimikatz', 'min read', 'mozilla', 'north korea', 'nukesped', 'office', 'pdf file', 'phase', 'podcast', 'programdata', 'remote access', 'resolvedto', 'restrict', 'roaming mantis', 'service', 'sha512', 'size', 'south korea', 'spiga', 'sqlite', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'threat ip', 'tips', 'tools', 'trojan', 'trojanized pdf', 'ttps', 'ultimate', 'ultravnc viewer', 'unknown', 'urls https', 'vectors c', 'virustotal', 'windows', 'winrar', 'zimbra', '이재춘국장']","Operation North Star, Operation Death Note",https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-north-star-a-job-offer-thats-too-good-to-be-true/,Lazarus,
795acde1e841354fd82b8ae976fba9bfc620bc85ec374a891a40776a7d1fbcdc,36864,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,1/17/18 4:39,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
7a3d7f1dc1e5d42e278785149a382651c70a8f967a153e1960cffff5f92eaa33,1775616,"PE32 executable (GUI) Intel 80386, for MS Windows",PEXE,1/24/21 6:10,"['Insikt', 'TAG-16', 'Tag-16 Chinese Nation state']",C0007,"['APT40', 'CobaltStrike', 'FunnyDream', 'PCShare', 'RedFoxtrot', 'ShadowPad', 'TAG-16', 'TAG-33', 'Trochilus', 'analysis', 'april', 'apt40', 'china', 'chinoxy', 'cobalt strike', 'cyber threat', 'funnydream', 'future', 'indonesia', 'insikt', 'insikt group', 'june', 'laos', 'naikon', 'newcore', 'newcore rat', 'recorded future', 'redalpha', 'reddelta', 'redfoxtrot', 'royal road', 'royalroad', 'rtf sample', 'shadowpad', 'smanager', 'south china', 'southeast asia', 'tag16', 'threat activity', 'twitter']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
7aadcb53ca413648eba86d01490038d4c0763bceb5875abceb10da12d4d6a2dd,54392,"PE32 executable (GUI) Intel 80386, for MS Windows",PEXE,7/23/19 19:31,[],C0007,[],https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://www.bitdefender.com/files/News/CaseStudies/study/379/Bitdefender-Whitepaper-Chinese-APT.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
7b524c3bdd5d5474b6e050084e3f32d2bf7f5c4539b44221e4bc2987b2deb56d,8823640,"PE32+ executable (DLL) (GUI) x86-64, for MS Windows",PEXE,11/17/20 18:54,['China APT'],C0007,"['China APT', 'Chinoxy RAT', 'FunnyDream RAT', 'PcShare RAT']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://www.bitdefender.com/files/News/CaseStudies/study/379/Bitdefender-Whitepaper-Chinese-APT.pdff,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
7bb93be636b332d0a142ff11aedb5bf0ff56deabba3aa02520c85bd99258406f,185856,"PE32+ executable (GUI) x86-64, for MS Windows",PEXE,8/13/20 23:30,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","RAT, Operation Dream Job",,Lazarus,
8266d173465f4dfdaa0bce18cfea65859d174f1f2dac070ec75ac8b5ea57889e,,,,set(),[],C0022,[],Decoy Legitimate File,https://www.clearskysec.com/wp-content/uploads/2020/08/Dream-Job-Campaign.pdf,Lazarus,
85c1790c568176a2d3466fb00d8a49d4f70895eba80c865c5bd2fe7ce8adeaea,23924,Microsoft Word 2007+,OOXML,8/13/20 23:29,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","Third Infection Method, Operation Dream Job, Decoy Legitimate File",,Lazarus,
